,features,id,names,category
18188,f.5133.1.4_f.5133.1.4_bin4,5133,6mm strong meridian (right),Autorefraction
18189,f.5133.1.4_f.5133.1.4_bin5,5133,6mm strong meridian (right),Autorefraction
18190,f.5133.1.4_f.5133.1.4_bin6,5133,6mm strong meridian (right),Autorefraction
18191,f.5133.1.4_f.5133.1.4_bin7,5133,6mm strong meridian (right),Autorefraction
18192,f.5133.1.4_f.5133.1.4_bin8,5133,6mm strong meridian (right),Autorefraction
18193,f.5133.1.4_f.5133.1.4_bin9,5133,6mm strong meridian (right),Autorefraction
18194,f.5133.1.5_f.5133.1.5.bin.missing,5133,6mm strong meridian (right),Autorefraction
18195,f.5133.1.5_f.5133.1.5_bin0,5133,6mm strong meridian (right),Autorefraction
18196,f.5133.1.5_f.5133.1.5_bin1,5133,6mm strong meridian (right),Autorefraction
18197,f.5133.1.5_f.5133.1.5_bin2,5133,6mm strong meridian (right),Autorefraction
18198,f.5133.1.5_f.5133.1.5_bin3,5133,6mm strong meridian (right),Autorefraction
18199,f.5133.1.5_f.5133.1.5_bin4,5133,6mm strong meridian (right),Autorefraction
18200,f.5133.1.5_f.5133.1.5_bin5,5133,6mm strong meridian (right),Autorefraction
18201,f.5133.1.5_f.5133.1.5_bin6,5133,6mm strong meridian (right),Autorefraction
18202,f.5133.1.5_f.5133.1.5_bin7,5133,6mm strong meridian (right),Autorefraction
18203,f.5133.1.5_f.5133.1.5_bin8,5133,6mm strong meridian (right),Autorefraction
18204,f.5133.1.5_f.5133.1.5_bin9,5133,6mm strong meridian (right),Autorefraction
18205,f.5157.0.0_f.5157.0.0.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18206,f.5157.0.0_f.5157.0.0_bin0,5157,6mm asymmetry index (left),Autorefraction
18207,f.5157.0.0_f.5157.0.0_bin1,5157,6mm asymmetry index (left),Autorefraction
18208,f.5157.0.0_f.5157.0.0_bin2,5157,6mm asymmetry index (left),Autorefraction
18209,f.5157.0.0_f.5157.0.0_bin3,5157,6mm asymmetry index (left),Autorefraction
18210,f.5157.0.0_f.5157.0.0_bin4,5157,6mm asymmetry index (left),Autorefraction
18211,f.5157.0.0_f.5157.0.0_bin5,5157,6mm asymmetry index (left),Autorefraction
18212,f.5157.0.0_f.5157.0.0_bin6,5157,6mm asymmetry index (left),Autorefraction
18213,f.5157.0.0_f.5157.0.0_bin7,5157,6mm asymmetry index (left),Autorefraction
18214,f.5157.0.0_f.5157.0.0_bin8,5157,6mm asymmetry index (left),Autorefraction
18215,f.5157.0.0_f.5157.0.0_bin9,5157,6mm asymmetry index (left),Autorefraction
18216,f.5157.0.1_f.5157.0.1.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18217,f.5157.0.1_f.5157.0.1_bin0,5157,6mm asymmetry index (left),Autorefraction
18218,f.5157.0.1_f.5157.0.1_bin1,5157,6mm asymmetry index (left),Autorefraction
18219,f.5157.0.1_f.5157.0.1_bin2,5157,6mm asymmetry index (left),Autorefraction
18220,f.5157.0.1_f.5157.0.1_bin3,5157,6mm asymmetry index (left),Autorefraction
18221,f.5157.0.1_f.5157.0.1_bin4,5157,6mm asymmetry index (left),Autorefraction
18222,f.5157.0.1_f.5157.0.1_bin5,5157,6mm asymmetry index (left),Autorefraction
18223,f.5157.0.1_f.5157.0.1_bin6,5157,6mm asymmetry index (left),Autorefraction
18224,f.5157.0.1_f.5157.0.1_bin7,5157,6mm asymmetry index (left),Autorefraction
18225,f.5157.0.1_f.5157.0.1_bin8,5157,6mm asymmetry index (left),Autorefraction
18226,f.5157.0.1_f.5157.0.1_bin9,5157,6mm asymmetry index (left),Autorefraction
18227,f.5157.0.2_f.5157.0.2.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18228,f.5157.0.2_f.5157.0.2_bin0,5157,6mm asymmetry index (left),Autorefraction
18229,f.5157.0.2_f.5157.0.2_bin1,5157,6mm asymmetry index (left),Autorefraction
18230,f.5157.0.2_f.5157.0.2_bin2,5157,6mm asymmetry index (left),Autorefraction
18231,f.5157.0.2_f.5157.0.2_bin3,5157,6mm asymmetry index (left),Autorefraction
18232,f.5157.0.2_f.5157.0.2_bin4,5157,6mm asymmetry index (left),Autorefraction
18233,f.5157.0.2_f.5157.0.2_bin5,5157,6mm asymmetry index (left),Autorefraction
18234,f.5157.0.2_f.5157.0.2_bin6,5157,6mm asymmetry index (left),Autorefraction
18235,f.5157.0.2_f.5157.0.2_bin7,5157,6mm asymmetry index (left),Autorefraction
18236,f.5157.0.2_f.5157.0.2_bin8,5157,6mm asymmetry index (left),Autorefraction
18237,f.5157.0.2_f.5157.0.2_bin9,5157,6mm asymmetry index (left),Autorefraction
18238,f.5157.1.0_f.5157.1.0.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18239,f.5157.1.0_f.5157.1.0_bin0,5157,6mm asymmetry index (left),Autorefraction
18240,f.5157.1.0_f.5157.1.0_bin1,5157,6mm asymmetry index (left),Autorefraction
18241,f.5157.1.0_f.5157.1.0_bin2,5157,6mm asymmetry index (left),Autorefraction
18242,f.5157.1.0_f.5157.1.0_bin3,5157,6mm asymmetry index (left),Autorefraction
18243,f.5157.1.0_f.5157.1.0_bin4,5157,6mm asymmetry index (left),Autorefraction
18244,f.5157.1.0_f.5157.1.0_bin5,5157,6mm asymmetry index (left),Autorefraction
18245,f.5157.1.0_f.5157.1.0_bin6,5157,6mm asymmetry index (left),Autorefraction
18246,f.5157.1.0_f.5157.1.0_bin7,5157,6mm asymmetry index (left),Autorefraction
18247,f.5157.1.0_f.5157.1.0_bin8,5157,6mm asymmetry index (left),Autorefraction
18248,f.5157.1.0_f.5157.1.0_bin9,5157,6mm asymmetry index (left),Autorefraction
18249,f.5157.1.1_f.5157.1.1.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18250,f.5157.1.1_f.5157.1.1_bin0,5157,6mm asymmetry index (left),Autorefraction
18251,f.5157.1.1_f.5157.1.1_bin1,5157,6mm asymmetry index (left),Autorefraction
18252,f.5157.1.1_f.5157.1.1_bin2,5157,6mm asymmetry index (left),Autorefraction
18253,f.5157.1.1_f.5157.1.1_bin3,5157,6mm asymmetry index (left),Autorefraction
18254,f.5157.1.1_f.5157.1.1_bin4,5157,6mm asymmetry index (left),Autorefraction
18255,f.5157.1.1_f.5157.1.1_bin5,5157,6mm asymmetry index (left),Autorefraction
18256,f.5157.1.1_f.5157.1.1_bin6,5157,6mm asymmetry index (left),Autorefraction
18257,f.5157.1.1_f.5157.1.1_bin7,5157,6mm asymmetry index (left),Autorefraction
18258,f.5157.1.1_f.5157.1.1_bin8,5157,6mm asymmetry index (left),Autorefraction
18259,f.5157.1.1_f.5157.1.1_bin9,5157,6mm asymmetry index (left),Autorefraction
18260,f.5157.1.2_f.5157.1.2.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18261,f.5157.1.2_f.5157.1.2_bin0,5157,6mm asymmetry index (left),Autorefraction
18262,f.5157.1.2_f.5157.1.2_bin1,5157,6mm asymmetry index (left),Autorefraction
18263,f.5157.1.2_f.5157.1.2_bin2,5157,6mm asymmetry index (left),Autorefraction
18264,f.5157.1.2_f.5157.1.2_bin3,5157,6mm asymmetry index (left),Autorefraction
18265,f.5157.1.2_f.5157.1.2_bin4,5157,6mm asymmetry index (left),Autorefraction
18266,f.5157.1.2_f.5157.1.2_bin5,5157,6mm asymmetry index (left),Autorefraction
18267,f.5157.1.2_f.5157.1.2_bin6,5157,6mm asymmetry index (left),Autorefraction
18268,f.5157.1.2_f.5157.1.2_bin7,5157,6mm asymmetry index (left),Autorefraction
18269,f.5157.1.2_f.5157.1.2_bin8,5157,6mm asymmetry index (left),Autorefraction
18270,f.5157.1.2_f.5157.1.2_bin9,5157,6mm asymmetry index (left),Autorefraction
18271,f.5157.0.3_f.5157.0.3.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18272,f.5157.0.3_f.5157.0.3_bin0,5157,6mm asymmetry index (left),Autorefraction
18273,f.5157.0.3_f.5157.0.3_bin1,5157,6mm asymmetry index (left),Autorefraction
18274,f.5157.0.3_f.5157.0.3_bin2,5157,6mm asymmetry index (left),Autorefraction
18275,f.5157.0.3_f.5157.0.3_bin3,5157,6mm asymmetry index (left),Autorefraction
18276,f.5157.0.3_f.5157.0.3_bin4,5157,6mm asymmetry index (left),Autorefraction
18277,f.5157.0.3_f.5157.0.3_bin5,5157,6mm asymmetry index (left),Autorefraction
18278,f.5157.0.3_f.5157.0.3_bin6,5157,6mm asymmetry index (left),Autorefraction
18279,f.5157.0.3_f.5157.0.3_bin7,5157,6mm asymmetry index (left),Autorefraction
18280,f.5157.0.3_f.5157.0.3_bin8,5157,6mm asymmetry index (left),Autorefraction
18281,f.5157.0.3_f.5157.0.3_bin9,5157,6mm asymmetry index (left),Autorefraction
18282,f.5157.0.4_f.5157.0.4.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18283,f.5157.0.4_f.5157.0.4_bin0,5157,6mm asymmetry index (left),Autorefraction
18284,f.5157.0.4_f.5157.0.4_bin1,5157,6mm asymmetry index (left),Autorefraction
18285,f.5157.0.4_f.5157.0.4_bin2,5157,6mm asymmetry index (left),Autorefraction
18286,f.5157.0.4_f.5157.0.4_bin3,5157,6mm asymmetry index (left),Autorefraction
18287,f.5157.0.4_f.5157.0.4_bin4,5157,6mm asymmetry index (left),Autorefraction
18288,f.5157.0.4_f.5157.0.4_bin5,5157,6mm asymmetry index (left),Autorefraction
18289,f.5157.0.4_f.5157.0.4_bin6,5157,6mm asymmetry index (left),Autorefraction
18290,f.5157.0.4_f.5157.0.4_bin7,5157,6mm asymmetry index (left),Autorefraction
18291,f.5157.0.4_f.5157.0.4_bin8,5157,6mm asymmetry index (left),Autorefraction
18292,f.5157.0.4_f.5157.0.4_bin9,5157,6mm asymmetry index (left),Autorefraction
18293,f.5157.0.5_f.5157.0.5.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18294,f.5157.0.5_f.5157.0.5_bin0,5157,6mm asymmetry index (left),Autorefraction
18295,f.5157.0.5_f.5157.0.5_bin1,5157,6mm asymmetry index (left),Autorefraction
18296,f.5157.0.5_f.5157.0.5_bin2,5157,6mm asymmetry index (left),Autorefraction
18297,f.5157.0.5_f.5157.0.5_bin3,5157,6mm asymmetry index (left),Autorefraction
18298,f.5157.0.5_f.5157.0.5_bin4,5157,6mm asymmetry index (left),Autorefraction
18299,f.5157.0.5_f.5157.0.5_bin5,5157,6mm asymmetry index (left),Autorefraction
18300,f.5157.0.5_f.5157.0.5_bin6,5157,6mm asymmetry index (left),Autorefraction
18301,f.5157.0.5_f.5157.0.5_bin7,5157,6mm asymmetry index (left),Autorefraction
18302,f.5157.0.5_f.5157.0.5_bin8,5157,6mm asymmetry index (left),Autorefraction
18303,f.5157.0.5_f.5157.0.5_bin9,5157,6mm asymmetry index (left),Autorefraction
18304,f.5157.1.3_f.5157.1.3.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18305,f.5157.1.3_f.5157.1.3_bin0,5157,6mm asymmetry index (left),Autorefraction
18306,f.5157.1.3_f.5157.1.3_bin1,5157,6mm asymmetry index (left),Autorefraction
18307,f.5157.1.3_f.5157.1.3_bin2,5157,6mm asymmetry index (left),Autorefraction
18308,f.5157.1.3_f.5157.1.3_bin3,5157,6mm asymmetry index (left),Autorefraction
18309,f.5157.1.3_f.5157.1.3_bin4,5157,6mm asymmetry index (left),Autorefraction
18310,f.5157.1.3_f.5157.1.3_bin5,5157,6mm asymmetry index (left),Autorefraction
18311,f.5157.1.3_f.5157.1.3_bin6,5157,6mm asymmetry index (left),Autorefraction
18312,f.5157.1.3_f.5157.1.3_bin7,5157,6mm asymmetry index (left),Autorefraction
18313,f.5157.1.3_f.5157.1.3_bin8,5157,6mm asymmetry index (left),Autorefraction
18314,f.5157.1.3_f.5157.1.3_bin9,5157,6mm asymmetry index (left),Autorefraction
18315,f.5157.1.4_f.5157.1.4.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18316,f.5157.1.4_f.5157.1.4_bin0,5157,6mm asymmetry index (left),Autorefraction
18317,f.5157.1.4_f.5157.1.4_bin1,5157,6mm asymmetry index (left),Autorefraction
18318,f.5157.1.4_f.5157.1.4_bin2,5157,6mm asymmetry index (left),Autorefraction
18319,f.5157.1.4_f.5157.1.4_bin3,5157,6mm asymmetry index (left),Autorefraction
18320,f.5157.1.4_f.5157.1.4_bin4,5157,6mm asymmetry index (left),Autorefraction
18321,f.5157.1.4_f.5157.1.4_bin5,5157,6mm asymmetry index (left),Autorefraction
18322,f.5157.1.4_f.5157.1.4_bin6,5157,6mm asymmetry index (left),Autorefraction
18323,f.5157.1.4_f.5157.1.4_bin7,5157,6mm asymmetry index (left),Autorefraction
18324,f.5157.1.4_f.5157.1.4_bin8,5157,6mm asymmetry index (left),Autorefraction
18325,f.5157.1.4_f.5157.1.4_bin9,5157,6mm asymmetry index (left),Autorefraction
18326,f.5157.1.5_f.5157.1.5.bin.missing,5157,6mm asymmetry index (left),Autorefraction
18327,f.5157.1.5_f.5157.1.5_bin0,5157,6mm asymmetry index (left),Autorefraction
18328,f.5157.1.5_f.5157.1.5_bin1,5157,6mm asymmetry index (left),Autorefraction
18329,f.5157.1.5_f.5157.1.5_bin2,5157,6mm asymmetry index (left),Autorefraction
18330,f.5157.1.5_f.5157.1.5_bin3,5157,6mm asymmetry index (left),Autorefraction
18331,f.5157.1.5_f.5157.1.5_bin4,5157,6mm asymmetry index (left),Autorefraction
18332,f.5157.1.5_f.5157.1.5_bin5,5157,6mm asymmetry index (left),Autorefraction
18333,f.5157.1.5_f.5157.1.5_bin6,5157,6mm asymmetry index (left),Autorefraction
18334,f.5157.1.5_f.5157.1.5_bin7,5157,6mm asymmetry index (left),Autorefraction
18335,f.5157.1.5_f.5157.1.5_bin8,5157,6mm asymmetry index (left),Autorefraction
18336,f.5157.1.5_f.5157.1.5_bin9,5157,6mm asymmetry index (left),Autorefraction
18337,f.5162.0.0_f.5162.0.0.bin.missing,5162,6mm regularity index (left),Autorefraction
18338,f.5162.0.0_f.5162.0.0_bin0,5162,6mm regularity index (left),Autorefraction
18339,f.5162.0.0_f.5162.0.0_bin1,5162,6mm regularity index (left),Autorefraction
18340,f.5162.0.0_f.5162.0.0_bin2,5162,6mm regularity index (left),Autorefraction
18341,f.5162.0.0_f.5162.0.0_bin3,5162,6mm regularity index (left),Autorefraction
18342,f.5162.0.0_f.5162.0.0_bin4,5162,6mm regularity index (left),Autorefraction
18343,f.5162.0.0_f.5162.0.0_bin5,5162,6mm regularity index (left),Autorefraction
18344,f.5162.0.0_f.5162.0.0_bin6,5162,6mm regularity index (left),Autorefraction
18345,f.5162.0.0_f.5162.0.0_bin7,5162,6mm regularity index (left),Autorefraction
18346,f.5162.0.0_f.5162.0.0_bin8,5162,6mm regularity index (left),Autorefraction
18347,f.5162.0.0_f.5162.0.0_bin9,5162,6mm regularity index (left),Autorefraction
18348,f.5162.0.1_f.5162.0.1.bin.missing,5162,6mm regularity index (left),Autorefraction
18349,f.5162.0.1_f.5162.0.1_bin0,5162,6mm regularity index (left),Autorefraction
18350,f.5162.0.1_f.5162.0.1_bin1,5162,6mm regularity index (left),Autorefraction
18351,f.5162.0.1_f.5162.0.1_bin2,5162,6mm regularity index (left),Autorefraction
18352,f.5162.0.1_f.5162.0.1_bin3,5162,6mm regularity index (left),Autorefraction
18353,f.5162.0.1_f.5162.0.1_bin4,5162,6mm regularity index (left),Autorefraction
18354,f.5162.0.1_f.5162.0.1_bin5,5162,6mm regularity index (left),Autorefraction
18355,f.5162.0.1_f.5162.0.1_bin6,5162,6mm regularity index (left),Autorefraction
18356,f.5162.0.1_f.5162.0.1_bin7,5162,6mm regularity index (left),Autorefraction
18357,f.5162.0.1_f.5162.0.1_bin8,5162,6mm regularity index (left),Autorefraction
18358,f.5162.0.1_f.5162.0.1_bin9,5162,6mm regularity index (left),Autorefraction
18359,f.5162.0.2_f.5162.0.2.bin.missing,5162,6mm regularity index (left),Autorefraction
18360,f.5162.0.2_f.5162.0.2_bin0,5162,6mm regularity index (left),Autorefraction
18361,f.5162.0.2_f.5162.0.2_bin1,5162,6mm regularity index (left),Autorefraction
18362,f.5162.0.2_f.5162.0.2_bin2,5162,6mm regularity index (left),Autorefraction
18363,f.5162.0.2_f.5162.0.2_bin3,5162,6mm regularity index (left),Autorefraction
18364,f.5162.0.2_f.5162.0.2_bin4,5162,6mm regularity index (left),Autorefraction
18365,f.5162.0.2_f.5162.0.2_bin5,5162,6mm regularity index (left),Autorefraction
18366,f.5162.0.2_f.5162.0.2_bin6,5162,6mm regularity index (left),Autorefraction
18367,f.5162.0.2_f.5162.0.2_bin7,5162,6mm regularity index (left),Autorefraction
18368,f.5162.0.2_f.5162.0.2_bin8,5162,6mm regularity index (left),Autorefraction
18369,f.5162.0.2_f.5162.0.2_bin9,5162,6mm regularity index (left),Autorefraction
18370,f.5162.1.0_f.5162.1.0.bin.missing,5162,6mm regularity index (left),Autorefraction
18371,f.5162.1.0_f.5162.1.0_bin0,5162,6mm regularity index (left),Autorefraction
18372,f.5162.1.0_f.5162.1.0_bin1,5162,6mm regularity index (left),Autorefraction
18373,f.5162.1.0_f.5162.1.0_bin2,5162,6mm regularity index (left),Autorefraction
18374,f.5162.1.0_f.5162.1.0_bin3,5162,6mm regularity index (left),Autorefraction
18375,f.5162.1.0_f.5162.1.0_bin4,5162,6mm regularity index (left),Autorefraction
18376,f.5162.1.0_f.5162.1.0_bin5,5162,6mm regularity index (left),Autorefraction
18377,f.5162.1.0_f.5162.1.0_bin6,5162,6mm regularity index (left),Autorefraction
18378,f.5162.1.0_f.5162.1.0_bin7,5162,6mm regularity index (left),Autorefraction
18379,f.5162.1.0_f.5162.1.0_bin8,5162,6mm regularity index (left),Autorefraction
18380,f.5162.1.0_f.5162.1.0_bin9,5162,6mm regularity index (left),Autorefraction
18381,f.5162.1.1_f.5162.1.1.bin.missing,5162,6mm regularity index (left),Autorefraction
18382,f.5162.1.1_f.5162.1.1_bin0,5162,6mm regularity index (left),Autorefraction
18383,f.5162.1.1_f.5162.1.1_bin1,5162,6mm regularity index (left),Autorefraction
18384,f.5162.1.1_f.5162.1.1_bin2,5162,6mm regularity index (left),Autorefraction
18385,f.5162.1.1_f.5162.1.1_bin3,5162,6mm regularity index (left),Autorefraction
18386,f.5162.1.1_f.5162.1.1_bin4,5162,6mm regularity index (left),Autorefraction
18387,f.5162.1.1_f.5162.1.1_bin5,5162,6mm regularity index (left),Autorefraction
18388,f.5162.1.1_f.5162.1.1_bin6,5162,6mm regularity index (left),Autorefraction
18389,f.5162.1.1_f.5162.1.1_bin7,5162,6mm regularity index (left),Autorefraction
18390,f.5162.1.1_f.5162.1.1_bin8,5162,6mm regularity index (left),Autorefraction
18391,f.5162.1.1_f.5162.1.1_bin9,5162,6mm regularity index (left),Autorefraction
18392,f.5162.1.2_f.5162.1.2.bin.missing,5162,6mm regularity index (left),Autorefraction
18393,f.5162.1.2_f.5162.1.2_bin0,5162,6mm regularity index (left),Autorefraction
18394,f.5162.1.2_f.5162.1.2_bin1,5162,6mm regularity index (left),Autorefraction
18395,f.5162.1.2_f.5162.1.2_bin2,5162,6mm regularity index (left),Autorefraction
18396,f.5162.1.2_f.5162.1.2_bin3,5162,6mm regularity index (left),Autorefraction
18397,f.5162.1.2_f.5162.1.2_bin4,5162,6mm regularity index (left),Autorefraction
18398,f.5162.1.2_f.5162.1.2_bin5,5162,6mm regularity index (left),Autorefraction
18399,f.5162.1.2_f.5162.1.2_bin6,5162,6mm regularity index (left),Autorefraction
18400,f.5162.1.2_f.5162.1.2_bin7,5162,6mm regularity index (left),Autorefraction
18401,f.5162.1.2_f.5162.1.2_bin8,5162,6mm regularity index (left),Autorefraction
18402,f.5162.1.2_f.5162.1.2_bin9,5162,6mm regularity index (left),Autorefraction
18403,f.5162.0.3_f.5162.0.3.bin.missing,5162,6mm regularity index (left),Autorefraction
18404,f.5162.0.3_f.5162.0.3_bin0,5162,6mm regularity index (left),Autorefraction
18405,f.5162.0.3_f.5162.0.3_bin1,5162,6mm regularity index (left),Autorefraction
18406,f.5162.0.3_f.5162.0.3_bin2,5162,6mm regularity index (left),Autorefraction
18407,f.5162.0.3_f.5162.0.3_bin3,5162,6mm regularity index (left),Autorefraction
18408,f.5162.0.3_f.5162.0.3_bin4,5162,6mm regularity index (left),Autorefraction
18409,f.5162.0.3_f.5162.0.3_bin5,5162,6mm regularity index (left),Autorefraction
18410,f.5162.0.3_f.5162.0.3_bin6,5162,6mm regularity index (left),Autorefraction
18411,f.5162.0.3_f.5162.0.3_bin7,5162,6mm regularity index (left),Autorefraction
18412,f.5162.0.3_f.5162.0.3_bin8,5162,6mm regularity index (left),Autorefraction
18413,f.5162.0.3_f.5162.0.3_bin9,5162,6mm regularity index (left),Autorefraction
18414,f.5162.0.4_f.5162.0.4.bin.missing,5162,6mm regularity index (left),Autorefraction
18415,f.5162.0.4_f.5162.0.4_bin0,5162,6mm regularity index (left),Autorefraction
18416,f.5162.0.4_f.5162.0.4_bin1,5162,6mm regularity index (left),Autorefraction
18417,f.5162.0.4_f.5162.0.4_bin2,5162,6mm regularity index (left),Autorefraction
18418,f.5162.0.4_f.5162.0.4_bin3,5162,6mm regularity index (left),Autorefraction
18419,f.5162.0.4_f.5162.0.4_bin4,5162,6mm regularity index (left),Autorefraction
18420,f.5162.0.4_f.5162.0.4_bin5,5162,6mm regularity index (left),Autorefraction
18421,f.5162.0.4_f.5162.0.4_bin6,5162,6mm regularity index (left),Autorefraction
18422,f.5162.0.4_f.5162.0.4_bin7,5162,6mm regularity index (left),Autorefraction
18423,f.5162.0.4_f.5162.0.4_bin8,5162,6mm regularity index (left),Autorefraction
18424,f.5162.0.4_f.5162.0.4_bin9,5162,6mm regularity index (left),Autorefraction
18425,f.5162.0.5_f.5162.0.5.bin.missing,5162,6mm regularity index (left),Autorefraction
18426,f.5162.0.5_f.5162.0.5_bin0,5162,6mm regularity index (left),Autorefraction
18427,f.5162.0.5_f.5162.0.5_bin1,5162,6mm regularity index (left),Autorefraction
18428,f.5162.0.5_f.5162.0.5_bin2,5162,6mm regularity index (left),Autorefraction
18429,f.5162.0.5_f.5162.0.5_bin3,5162,6mm regularity index (left),Autorefraction
18430,f.5162.0.5_f.5162.0.5_bin4,5162,6mm regularity index (left),Autorefraction
18431,f.5162.0.5_f.5162.0.5_bin5,5162,6mm regularity index (left),Autorefraction
18432,f.5162.0.5_f.5162.0.5_bin6,5162,6mm regularity index (left),Autorefraction
18433,f.5162.0.5_f.5162.0.5_bin7,5162,6mm regularity index (left),Autorefraction
18434,f.5162.0.5_f.5162.0.5_bin8,5162,6mm regularity index (left),Autorefraction
18435,f.5162.0.5_f.5162.0.5_bin9,5162,6mm regularity index (left),Autorefraction
18436,f.5162.1.3_f.5162.1.3.bin.missing,5162,6mm regularity index (left),Autorefraction
18437,f.5162.1.3_f.5162.1.3_bin0,5162,6mm regularity index (left),Autorefraction
18438,f.5162.1.3_f.5162.1.3_bin1,5162,6mm regularity index (left),Autorefraction
